panel_id,image,box_index,class_id,class_name,osd_area_ratio,osd_pixels,threshold
P1,A3_B3_P1_2022-06-17_IR1_00096,0,1,epoxy_surface,0.0093,222,0.3
P1,A3_B3_P1_2022-06-17_IR1_00096,1,1,epoxy_surface,0.0090,178,0.3
P1,A3_B3_P1_2022-06-17_IR1_00097,0,0,core_iron,0.0070,74,0.3
P1,A3_B3_P1_2022-06-17_IR1_00097,1,1,epoxy_surface,0.0190,248,0.3
P1,A3_B3_P1_2022-06-17_IR1_00097,2,1,epoxy_surface,0.0050,61,0.3
P1,A3_B3_P1_2022-06-17_IR1_00097,3,1,epoxy_surface,0.0116,114,0.3
P1,A3_B3_P1_2022-06-17_IR1_00098,0,0,core_iron,0.0260,188,0.3
P1,A3_B3_P1_2022-06-17_IR1_00098,1,1,epoxy_surface,0.0120,287,0.3
P1,A3_B3_P1_2022-06-17_IR1_00098,2,1,epoxy_surface,0.0026,48,0.3
P1,A3_B3_P1_2022-06-17_IR1_00099,0,0,core_iron,0.0240,195,0.3
P1,A3_B3_P1_2022-06-17_IR1_00099,1,1,epoxy_surface,0.0086,143,0.3
P1,A3_B3_P1_2022-06-17_IR1_00099,2,1,epoxy_surface,0.0095,161,0.3
P1,A3_B3_P1_2022-06-17_IR1_00099,3,1,epoxy_surface,0.0129,204,0.3
P1,A3_B3_P1_2022-06-17_IR1_00100,0,1,epoxy_surface,0.0162,155,0.3
P1,A3_B3_P1_2022-06-17_IR1_00100,1,0,core_iron,0.0059,94,0.3
P1,A3_B3_P1_2022-06-17_IR1_00100,2,2,mold_tr_contact,0.0072,3,0.3
P1,A3_B3_P1_2022-06-17_IR1_00100,3,2,mold_tr_contact,0.0358,22,0.3
P1,A3_B3_P1_2022-06-17_IR1_00100,4,1,epoxy_surface,0.0108,125,0.3
P1,A3_B3_P1_2022-06-17_IR1_00100,5,1,epoxy_surface,0.0083,92,0.3
P1,A3_B3_P1_2022-06-17_IR1_00100,6,2,mold_tr_contact,0.0179,16,0.3
P1,A3_B3_P1_2022-06-17_IR1_00101,0,2,mold_tr_contact,0.0127,17,0.3
P1,A3_B3_P1_2022-06-17_IR1_00101,1,1,epoxy_surface,0.0085,55,0.3
P1,A3_B3_P1_2022-06-17_IR1_00101,2,1,epoxy_surface,0.0235,80,0.3
P1,A3_B3_P1_2022-06-17_IR1_00101,3,1,epoxy_surface,0.0154,116,0.3
P1,A3_B3_P1_2022-06-17_IR1_00101,4,0,core_iron,0.0068,122,0.3
P1,A3_B3_P1_2022-06-17_IR1_00101,7,2,mold_tr_contact,0.0013,2,0.3
P1,A3_B3_P1_2022-06-17_IR1_00102,0,1,epoxy_surface,0.0085,86,0.3
P1,A3_B3_P1_2022-06-17_IR1_00102,1,2,mold_tr_contact,0.0147,21,0.3
P1,A3_B3_P1_2022-06-17_IR1_00102,2,2,mold_tr_contact,0.0227,41,0.3
P1,A3_B3_P1_2022-06-17_IR1_00102,3,2,mold_tr_contact,0.0009,1,0.3
P1,A3_B3_P1_2022-06-17_IR1_00102,4,0,core_iron,0.0036,62,0.3
P1,A3_B3_P1_2022-06-17_IR1_00102,6,1,epoxy_surface,0.0272,101,0.3
P1,A3_B3_P1_2022-06-17_IR1_00102,7,1,epoxy_surface,0.0115,58,0.3
P1,A3_B4_P1_2022-06-17_IR1_00001,0,1,epoxy_surface,0.0104,96,0.3
P1,A3_B4_P1_2022-06-17_IR1_00001,1,1,epoxy_surface,0.0064,86,0.3
P1,A3_B4_P1_2022-06-17_IR1_00001,2,2,mold_tr_contact,0.0293,15,0.3
P1,A3_B4_P1_2022-06-17_IR1_00001,3,1,epoxy_surface,0.0103,104,0.3
P1,A3_B4_P1_2022-06-17_IR1_00001,5,2,mold_tr_contact,0.0277,16,0.3
P1,A3_B4_P1_2022-06-17_IR1_00001,6,2,mold_tr_contact,0.0125,7,0.3
P1,A3_B4_P1_2022-06-17_IR1_00001,7,2,mold_tr_contact,0.0303,17,0.3
P1,A3_B4_P1_2022-06-17_IR1_00003,0,1,epoxy_surface,0.0041,83,0.3
P1,A3_B4_P1_2022-06-17_IR1_00003,1,1,epoxy_surface,0.0121,210,0.3
P1,A3_B4_P1_2022-06-17_IR1_00003,2,1,epoxy_surface,0.0116,175,0.3
P1,A3_B4_P1_2022-06-17_IR1_00006,0,1,epoxy_surface,0.0102,207,0.3
P1,A3_B4_P1_2022-06-17_IR1_00006,1,1,epoxy_surface,0.0154,254,0.3
P1,A3_B4_P1_2022-06-17_IR1_00006,2,1,epoxy_surface,0.0072,167,0.3
P1,A3_B4_P1_2022-06-17_IR1_00008,1,1,epoxy_surface,0.0102,25,0.3
P1,A3_B4_P1_2022-06-17_IR1_00008,2,2,mold_tr_contact,0.0052,7,0.3
P1,A3_B4_P1_2022-06-17_IR1_00008,3,2,mold_tr_contact,0.0097,25,0.3
P1,A3_B4_P1_2022-06-17_IR1_00008,4,1,epoxy_surface,0.0186,104,0.3
P1,A3_B4_P1_2022-06-17_IR1_00009,1,2,mold_tr_contact,0.0074,33,0.3
P1,A3_B4_P1_2022-06-17_IR1_00013,3,2,mold_tr_contact,0.0262,107,0.3
P1,A3_B4_P1_2022-06-17_IR1_00014,0,2,mold_tr_contact,0.0130,58,0.3
P1,A3_B4_P1_2022-06-17_IR1_00014,1,2,mold_tr_contact,0.0071,28,0.3
P1,A3_B4_P1_2022-06-17_IR1_00014,3,2,mold_tr_contact,0.0055,20,0.3
P1,A3_B4_P1_2022-06-17_IR1_00015,2,2,mold_tr_contact,0.0197,90,0.3
P1,A3_B4_P1_2022-06-17_IR1_00018,0,2,mold_tr_contact,0.0181,24,0.3
P1,A3_B4_P1_2022-06-17_IR1_00018,1,1,epoxy_surface,0.0143,49,0.3
P1,A3_B4_P1_2022-06-17_IR1_00018,2,2,mold_tr_contact,0.0111,19,0.3
P1,A3_B4_P1_2022-06-17_IR1_00018,3,2,mold_tr_contact,0.0100,19,0.3
P1,A3_B4_P1_2022-06-17_IR1_00018,4,1,epoxy_surface,0.0137,127,0.3
P1,A3_B4_P1_2022-06-17_IR1_00020,3,1,epoxy_surface,0.0039,9,0.3
P1,A3_B4_P1_2022-06-17_IR1_00021,0,1,epoxy_surface,0.0020,19,0.3
P1,A3_B4_P1_2022-06-17_IR1_00021,3,0,core_iron,0.0128,60,0.3
P1,A3_B4_P1_2022-06-17_IR1_00022,0,0,core_iron,0.0183,194,0.3
P1,A3_B4_P1_2022-06-17_IR1_00022,1,2,mold_tr_contact,0.0052,23,0.3
P1,A3_B4_P1_2022-06-17_IR1_00023,0,0,core_iron,0.0210,187,0.3
P1,A3_B4_P1_2022-06-17_IR1_00023,2,2,mold_tr_contact,0.0060,21,0.3
P1,A3_B4_P1_2022-06-17_IR1_00024,0,0,core_iron,0.0223,262,0.3
P1,A3_B4_P1_2022-06-17_IR1_00024,1,2,mold_tr_contact,0.0055,36,0.3
P1,A3_B4_P1_2022-06-17_IR1_00024,2,0,core_iron,0.0157,140,0.3
P1,A3_B4_P1_2022-06-17_IR1_00025,0,2,mold_tr_contact,0.0070,38,0.3
P1,A3_B4_P1_2022-06-17_IR1_00025,1,0,core_iron,0.0259,226,0.3
P1,A3_B4_P1_2022-06-17_IR1_00026,0,2,mold_tr_contact,0.0063,46,0.3
P1,A3_B4_P1_2022-06-17_IR1_00026,2,0,core_iron,0.0074,36,0.3
P1,A3_B4_P1_2022-06-17_IR1_00027,0,0,core_iron,0.0074,48,0.3
P1,A3_B4_P1_2022-06-17_IR1_00027,1,2,mold_tr_contact,0.0085,68,0.3
P1,A3_B4_P1_2022-06-17_IR1_00028,0,0,core_iron,0.0151,223,0.3
P1,A3_B4_P1_2022-06-17_IR1_00028,1,2,mold_tr_contact,0.0226,200,0.3
P1,A3_B4_P1_2022-06-17_IR1_00028,2,2,mold_tr_contact,0.0044,35,0.3
P1,A3_B4_P1_2022-06-17_IR1_00029,0,2,mold_tr_contact,0.0060,55,0.3
P1,A3_B4_P1_2022-06-17_IR1_00029,1,2,mold_tr_contact,0.0097,95,0.3
P1,A3_B4_P1_2022-06-17_IR1_00029,3,0,core_iron,0.0202,213,0.3
P1,A3_B4_P1_2022-06-17_IR1_00030,0,0,core_iron,0.0235,229,0.3
P1,A3_B4_P1_2022-06-17_IR1_00030,2,2,mold_tr_contact,0.0042,32,0.3
P1,A3_B4_P1_2022-06-17_IR1_00031,2,0,core_iron,0.0186,212,0.3
P1,A3_B4_P1_2022-06-17_IR1_00032,1,2,mold_tr_contact,0.0133,107,0.3
P1,A3_B4_P1_2022-06-17_IR1_00032,2,0,core_iron,0.0195,247,0.3
P1,A3_B4_P1_2022-06-17_IR1_00033,0,2,mold_tr_contact,0.0048,24,0.3
P1,A3_B4_P1_2022-06-17_IR1_00033,1,0,core_iron,0.0178,227,0.3
P1,A3_B4_P1_2022-06-17_IR1_00034,0,0,core_iron,0.0233,219,0.3
P1,A3_B4_P1_2022-06-17_IR1_00034,3,2,mold_tr_contact,0.0325,142,0.3
P1,A3_B4_P1_2022-06-17_IR1_00035,1,2,mold_tr_contact,0.0070,47,0.3
P1,A3_B4_P1_2022-06-17_IR1_00035,2,2,mold_tr_contact,0.0016,7,0.3
P1,A3_B4_P1_2022-06-17_IR1_00035,3,0,core_iron,0.0167,207,0.3
P1,A3_B4_P1_2022-06-17_IR1_00036,0,2,mold_tr_contact,0.0037,30,0.3
P1,A3_B4_P1_2022-06-17_IR1_00036,1,0,core_iron,0.0177,247,0.3
P1,A3_B4_P1_2022-06-17_IR1_00036,2,2,mold_tr_contact,0.0221,151,0.3
P1,A3_B4_P1_2022-06-17_IR1_00037,0,2,mold_tr_contact,0.0224,167,0.3
P1,A3_B4_P1_2022-06-17_IR1_00037,1,0,core_iron,0.0143,158,0.3
P1,A3_B4_P1_2022-06-17_IR1_00037,3,2,mold_tr_contact,0.0026,21,0.3
P1,A3_B4_P1_2022-06-17_IR1_00038,0,0,core_iron,0.0212,219,0.3
P1,A3_B4_P1_2022-06-17_IR1_00038,1,2,mold_tr_contact,0.0172,167,0.3
P1,A3_B4_P1_2022-06-17_IR1_00038,2,2,mold_tr_contact,0.0032,30,0.3
P1,A3_B4_P1_2022-06-17_IR1_00039,0,2,mold_tr_contact,0.0026,17,0.3
P1,A3_B4_P1_2022-06-17_IR1_00039,1,0,core_iron,0.0103,96,0.3
P1,A3_B4_P1_2022-06-17_IR1_00039,2,2,mold_tr_contact,0.0202,200,0.3
P1,A3_B4_P1_2022-06-17_IR1_00039,3,2,mold_tr_contact,0.0044,35,0.3
P1,A3_B4_P1_2022-06-17_IR1_00040,0,2,mold_tr_contact,0.0051,38,0.3
P1,A3_B4_P1_2022-06-17_IR1_00040,1,0,core_iron,0.0178,160,0.3
P1,A3_B4_P1_2022-06-17_IR1_00040,2,2,mold_tr_contact,0.0180,111,0.3
P1,A3_B4_P1_2022-06-17_IR1_00041,0,2,mold_tr_contact,0.0145,134,0.3
P1,A3_B4_P1_2022-06-17_IR1_00041,1,0,core_iron,0.0167,97,0.3
P1,A3_B4_P1_2022-06-17_IR1_00041,2,2,mold_tr_contact,0.0108,86,0.3
P1,A3_B4_P1_2022-06-17_IR1_00042,0,2,mold_tr_contact,0.0034,17,0.3
P1,A3_B4_P1_2022-06-17_IR1_00042,1,2,mold_tr_contact,0.0056,38,0.3
P1,A3_B4_P1_2022-06-17_IR1_00042,2,0,core_iron,0.0142,133,0.3
P1,A3_B4_P1_2022-06-17_IR1_00043,0,2,mold_tr_contact,0.0046,16,0.3
P1,A3_B4_P1_2022-06-17_IR1_00043,1,2,mold_tr_contact,0.0062,31,0.3
P1,A3_B4_P1_2022-06-17_IR1_00043,2,0,core_iron,0.0120,139,0.3
P1,A3_B4_P1_2022-06-17_IR1_00044,0,0,core_iron,0.0132,202,0.3
P1,A3_B4_P1_2022-06-17_IR1_00044,1,2,mold_tr_contact,0.0206,94,0.3
P1,A3_B4_P1_2022-06-17_IR1_00044,2,2,mold_tr_contact,0.0005,2,0.3
P1,A3_B4_P1_2022-06-17_IR1_00044,3,2,mold_tr_contact,0.0029,16,0.3
P1,A3_B4_P1_2022-06-17_IR1_00045,0,2,mold_tr_contact,0.0246,126,0.3
P1,A3_B4_P1_2022-06-17_IR1_00045,1,0,core_iron,0.0241,251,0.3
P1,A3_B4_P1_2022-06-17_IR1_00045,3,2,mold_tr_contact,0.0004,2,0.3
P1,A3_B4_P1_2022-06-17_IR1_00046,0,2,mold_tr_contact,0.0238,29,0.3
P1,A3_B4_P1_2022-06-17_IR1_00046,1,2,mold_tr_contact,0.0044,6,0.3
P1,A3_B4_P1_2022-06-17_IR1_00046,2,0,core_iron,0.0039,36,0.3
P1,A3_B4_P1_2022-06-17_IR1_00046,3,1,epoxy_surface,0.0190,177,0.3
P1,A3_B4_P1_2022-06-17_IR1_00046,4,2,mold_tr_contact,0.0016,2,0.3
P1,A3_B4_P1_2022-06-17_IR1_00046,5,1,epoxy_surface,0.0093,52,0.3
P1,A3_B4_P1_2022-06-17_IR1_00047,0,1,epoxy_surface,0.0102,217,0.3
P1,A3_B4_P1_2022-06-17_IR1_00047,1,1,epoxy_surface,0.0081,164,0.3
P1,A3_B4_P1_2022-06-17_IR1_00047,2,0,core_iron,0.0054,13,0.3
P1,A3_B4_P1_2022-06-17_IR1_00047,3,1,epoxy_surface,0.0050,20,0.3
P1,A3_B4_P1_2022-06-17_IR1_00048,0,1,epoxy_surface,0.0065,145,0.3
P1,A3_B4_P1_2022-06-17_IR1_00048,1,1,epoxy_surface,0.0102,192,0.3
P1,A3_B4_P1_2022-06-17_IR1_00049,0,1,epoxy_surface,0.0158,350,0.3
P1,A3_B4_P1_2022-06-17_IR1_00049,1,1,epoxy_surface,0.0042,91,0.3
P1,A3_B4_P1_2022-06-17_IR1_00049,2,1,epoxy_surface,0.0113,203,0.3
P1,A3_B4_P1_2022-06-17_IR1_00050,0,1,epoxy_surface,0.0164,338,0.3
P1,A3_B4_P1_2022-06-17_IR1_00050,1,1,epoxy_surface,0.0048,96,0.3
P1,A3_B4_P1_2022-06-17_IR1_00050,2,1,epoxy_surface,0.0107,205,0.3
P1,A3_B4_P1_2022-06-17_IR1_00051,0,1,epoxy_surface,0.0053,111,0.3
P1,A3_B4_P1_2022-06-17_IR1_00051,1,1,epoxy_surface,0.0093,185,0.3
P1,A3_B4_P1_2022-06-17_IR1_00051,2,1,epoxy_surface,0.0165,277,0.3
P1,A3_B4_P1_2022-06-17_IR1_00052,0,1,epoxy_surface,0.0129,174,0.3
P1,A3_B4_P1_2022-06-17_IR1_00052,1,1,epoxy_surface,0.0084,136,0.3
P1,A3_B4_P1_2022-06-17_IR1_00052,2,1,epoxy_surface,0.0098,178,0.3
P1,A3_B4_P1_2022-06-17_IR1_00053,0,1,epoxy_surface,0.0072,161,0.3
P1,A3_B4_P1_2022-06-17_IR1_00053,1,1,epoxy_surface,0.0153,308,0.3
P1,A3_B4_P1_2022-06-17_IR1_00054,0,1,epoxy_surface,0.0074,168,0.3
P1,A3_B4_P1_2022-06-17_IR1_00054,1,1,epoxy_surface,0.0157,273,0.3
P1,A3_B4_P1_2022-06-17_IR1_00054,2,0,core_iron,0.0050,23,0.3
P1,A3_B4_P1_2022-06-17_IR1_00055,0,1,epoxy_surface,0.0043,88,0.3
P1,A3_B4_P1_2022-06-17_IR1_00055,1,0,core_iron,0.0133,53,0.3
P1,A3_B4_P1_2022-06-17_IR1_00055,2,1,epoxy_surface,0.0143,370,0.3
P1,A3_B4_P1_2022-06-17_IR1_00056,0,1,epoxy_surface,0.0157,142,0.3
P1,A3_B4_P1_2022-06-17_IR1_00056,1,1,epoxy_surface,0.0095,126,0.3
P1,A3_B4_P1_2022-06-17_IR1_00056,2,1,epoxy_surface,0.0072,112,0.3
P1,A3_B4_P1_2022-06-17_IR1_00056,3,0,core_iron,0.0041,27,0.3
P1,A3_B4_P1_2022-06-17_IR1_00056,4,2,mold_tr_contact,0.0250,15,0.3
P1,A3_B4_P1_2022-06-17_IR1_00056,5,2,mold_tr_contact,0.0248,16,0.3
P1,A3_B4_P1_2022-06-17_IR1_00057,0,2,mold_tr_contact,0.0060,6,0.3
P1,A3_B4_P1_2022-06-17_IR1_00057,1,0,core_iron,0.0056,77,0.3
P1,A3_B4_P1_2022-06-17_IR1_00057,2,2,mold_tr_contact,0.0121,8,0.3
P1,A3_B4_P1_2022-06-17_IR1_00057,3,2,mold_tr_contact,0.0547,47,0.3
P1,A3_B4_P1_2022-06-17_IR1_00057,4,1,epoxy_surface,0.0069,87,0.3
P1,A3_B4_P1_2022-06-17_IR1_00057,5,1,epoxy_surface,0.0104,99,0.3
P1,A3_B4_P1_2022-06-17_IR1_00057,6,1,epoxy_surface,0.0163,156,0.3
P1,A3_B4_P1_2022-06-17_IR1_00057,7,2,mold_tr_contact,0.0623,36,0.3
P1,A3_B4_P1_2022-06-17_IR1_00058,0,2,mold_tr_contact,0.0569,41,0.3
P1,A3_B4_P1_2022-06-17_IR1_00058,1,1,epoxy_surface,0.0058,90,0.3
P1,A3_B4_P1_2022-06-17_IR1_00058,2,1,epoxy_surface,0.0233,70,0.3
P1,A3_B4_P1_2022-06-17_IR1_00058,3,1,epoxy_surface,0.0116,126,0.3
P1,A3_B4_P1_2022-06-17_IR1_00058,4,2,mold_tr_contact,0.0185,13,0.3
P1,A3_B4_P1_2022-06-17_IR1_00058,5,0,core_iron,0.0061,91,0.3
P1,A3_B4_P1_2022-06-17_IR1_00059,0,1,epoxy_surface,0.0095,137,0.3
P1,A3_B4_P1_2022-06-17_IR1_00059,1,1,epoxy_surface,0.0116,162,0.3
P1,A3_B4_P1_2022-06-17_IR1_00059,2,0,core_iron,0.0032,43,0.3
P1,A3_B4_P1_2022-06-17_IR1_00060,0,0,core_iron,0.0261,204,0.3
P1,A3_B4_P1_2022-06-17_IR1_00060,1,1,epoxy_surface,0.0079,154,0.3
P1,A3_B4_P1_2022-06-17_IR1_00060,2,1,epoxy_surface,0.0043,85,0.3
P1,A3_B4_P1_2022-06-17_IR1_00061,0,1,epoxy_surface,0.0058,131,0.3
P1,A3_B4_P1_2022-06-17_IR1_00061,1,1,epoxy_surface,0.0100,186,0.3
P1,A3_B4_P1_2022-06-17_IR1_00061,2,1,epoxy_surface,0.0145,183,0.3
P1,A3_B4_P1_2022-06-17_IR1_00062,0,1,epoxy_surface,0.0055,89,0.3
P1,A3_B4_P1_2022-06-17_IR1_00062,1,1,epoxy_surface,0.0098,159,0.3
P1,A3_B4_P1_2022-06-17_IR1_00062,2,0,core_iron,0.0254,120,0.3
P1,A3_B4_P1_2022-06-17_IR1_00062,3,1,epoxy_surface,0.0172,243,0.3
P1,A3_B4_P1_2022-06-17_IR1_00063,2,1,epoxy_surface,0.0025,13,0.3
P1,A3_B4_P1_2022-06-17_IR1_00063,3,1,epoxy_surface,0.0116,76,0.3
P1,A3_B4_P1_2022-06-17_IR1_00063,4,1,epoxy_surface,0.0118,75,0.3
P1,A3_B4_P1_2022-06-17_IR1_00063,7,0,core_iron,0.0042,33,0.3
P1,A3_B4_P1_2022-06-17_IR1_00064,0,1,epoxy_surface,0.0018,22,0.3
P1,A3_B4_P1_2022-06-17_IR1_00064,3,0,core_iron,0.0104,53,0.3
P1,A3_B4_P1_2022-06-17_IR1_00064,4,0,core_iron,0.0256,155,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,0,1,epoxy_surface,0.0095,108,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,1,2,mold_tr_contact,0.0189,24,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,2,2,mold_tr_contact,0.0094,6,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,3,0,core_iron,0.0039,46,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,4,2,mold_tr_contact,0.0039,6,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,5,1,epoxy_surface,0.0177,79,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,6,2,mold_tr_contact,0.0159,17,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,7,2,mold_tr_contact,0.0008,1,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,8,1,epoxy_surface,0.0041,42,0.3
P1,A3_B4_P1_2022-06-17_IR1_00065,9,2,mold_tr_contact,0.0093,8,0.3
P1,A3_B4_P1_2022-06-17_IR1_00066,0,2,mold_tr_contact,0.0158,14,0.3
P1,A3_B4_P1_2022-06-17_IR1_00066,1,2,mold_tr_contact,0.0500,85,0.3
P1,A3_B4_P1_2022-06-17_IR1_00066,2,2,mold_tr_contact,0.0176,19,0.3
P1,A3_B4_P1_2022-06-17_IR1_00066,3,2,mold_tr_contact,0.0061,9,0.3
P1,A3_B4_P1_2022-06-17_IR1_00066,4,1,epoxy_surface,0.0169,119,0.3
P1,A3_B4_P1_2022-06-17_IR1_00066,5,1,epoxy_surface,0.0104,97,0.3
P1,A3_B4_P1_2022-06-17_IR1_00066,6,1,epoxy_surface,0.0094,106,0.3
P1,A3_B4_P1_2022-06-17_IR1_00066,7,0,core_iron,0.0068,92,0.3
P1,A3_B4_P1_2022-06-17_IR1_00067,0,1,epoxy_surface,0.0174,111,0.3
P1,A3_B4_P1_2022-06-17_IR1_00067,1,1,epoxy_surface,0.0038,41,0.3
P1,A3_B4_P1_2022-06-17_IR1_00067,2,0,core_iron,0.0039,40,0.3
P1,A3_B4_P1_2022-06-17_IR1_00067,3,2,mold_tr_contact,0.0018,2,0.3
P1,A3_B4_P1_2022-06-17_IR1_00067,4,2,mold_tr_contact,0.0031,3,0.3
P1,A3_B4_P1_2022-06-17_IR1_00067,5,1,epoxy_surface,0.0085,111,0.3
P1,A3_B4_P1_2022-06-17_IR1_00067,6,2,mold_tr_contact,0.0167,14,0.3
P1,A3_B4_P1_2022-06-17_IR1_00068,0,1,epoxy_surface,0.0098,202,0.3
P1,A3_B4_P1_2022-06-17_IR1_00068,1,1,epoxy_surface,0.0031,46,0.3
P1,A3_B4_P1_2022-06-17_IR1_00068,2,0,core_iron,0.0373,201,0.3
P1,A3_B4_P1_2022-06-17_IR1_00069,0,1,epoxy_surface,0.0087,143,0.3
P1,A3_B4_P1_2022-06-17_IR1_00069,1,1,epoxy_surface,0.0176,307,0.3
P1,A3_B4_P1_2022-06-17_IR1_00069,3,0,core_iron,0.0209,64,0.3
P1,A3_B4_P1_2022-06-17_IR1_00070,0,0,core_iron,0.0179,73,0.3
P1,A3_B4_P1_2022-06-17_IR1_00070,1,1,epoxy_surface,0.0050,94,0.3
P1,A3_B4_P1_2022-06-17_IR1_00070,2,1,epoxy_surface,0.0125,224,0.3
P1,A3_B4_P1_2022-06-17_IR1_00071,0,1,epoxy_surface,0.0281,133,0.3
P1,A3_B4_P1_2022-06-17_IR1_00071,1,0,core_iron,0.0042,23,0.3
P1,A3_B4_P1_2022-06-17_IR1_00071,2,1,epoxy_surface,0.0073,129,0.3
P1,A3_B4_P1_2022-06-17_IR1_00071,3,1,epoxy_surface,0.0167,323,0.3
P1,A3_B4_P1_2022-06-17_IR1_00072,0,0,core_iron,0.0018,8,0.3
P1,A3_B4_P1_2022-06-17_IR1_00072,1,1,epoxy_surface,0.0139,286,0.3
P1,A3_B4_P1_2022-06-17_IR1_00072,2,1,epoxy_surface,0.0072,142,0.3
P1,A3_B4_P1_2022-06-17_IR1_00073,0,0,core_iron,0.0143,60,0.3
P1,A3_B4_P1_2022-06-17_IR1_00073,1,1,epoxy_surface,0.0095,169,0.3
P1,A3_B4_P1_2022-06-17_IR1_00073,2,1,epoxy_surface,0.0110,200,0.3
P1,A3_B4_P1_2022-06-17_IR1_00073,3,1,epoxy_surface,0.0067,106,0.3
P1,A3_B4_P1_2022-06-17_IR1_00074,0,1,epoxy_surface,0.0058,85,0.3
P1,A3_B4_P1_2022-06-17_IR1_00074,1,1,epoxy_surface,0.0095,146,0.3
P1,A3_B4_P1_2022-06-17_IR1_00074,2,0,core_iron,0.0265,186,0.3
P1,A3_B4_P1_2022-06-17_IR1_00074,3,1,epoxy_surface,0.0044,64,0.3
P1,A3_B4_P1_2022-06-17_IR1_00075,0,1,epoxy_surface,0.0102,168,0.3
P1,A3_B4_P1_2022-06-17_IR1_00075,1,1,epoxy_surface,0.0142,258,0.3
P1,A3_B4_P1_2022-06-17_IR1_00075,2,1,epoxy_surface,0.0053,93,0.3
P1,A3_B4_P1_2022-06-17_IR1_00075,3,0,core_iron,0.0157,81,0.3
P1,A3_B4_P1_2022-06-17_IR1_00076,0,1,epoxy_surface,0.0111,180,0.3
P1,A3_B4_P1_2022-06-17_IR1_00076,1,1,epoxy_surface,0.0145,245,0.3
P1,A3_B4_P1_2022-06-17_IR1_00076,2,0,core_iron,0.0094,53,0.3
P1,A3_B4_P1_2022-06-17_IR1_00076,3,1,epoxy_surface,0.0054,88,0.3
P1,A3_B4_P1_2022-06-17_IR1_00077,0,1,epoxy_surface,0.0038,62,0.3
P1,A3_B4_P1_2022-06-17_IR1_00077,1,1,epoxy_surface,0.0185,334,0.3
P1,A3_B4_P1_2022-06-17_IR1_00077,2,0,core_iron,0.0198,225,0.3
P1,A3_B4_P1_2022-06-17_IR1_00077,3,1,epoxy_surface,0.0093,123,0.3
P1,A3_B4_P1_2022-06-17_IR1_00078,0,2,mold_tr_contact,0.0105,3,0.3
P1,A3_B4_P1_2022-06-17_IR1_00078,1,1,epoxy_surface,0.0070,89,0.3
P1,A3_B4_P1_2022-06-17_IR1_00078,2,1,epoxy_surface,0.0035,41,0.3
P1,A3_B4_P1_2022-06-17_IR1_00078,3,1,epoxy_surface,0.0228,105,0.3
P1,A3_B4_P1_2022-06-17_IR1_00078,4,2,mold_tr_contact,0.0205,16,0.3
P1,A3_B4_P1_2022-06-17_IR1_00078,6,0,core_iron,0.0049,45,0.3
P1,A3_B4_P1_2022-06-17_IR1_00079,0,1,epoxy_surface,0.0003,1,0.3
P1,A3_B4_P1_2022-06-17_IR1_00079,1,1,epoxy_surface,0.0115,205,0.3
P1,A3_B4_P1_2022-06-17_IR1_00079,2,1,epoxy_surface,0.0029,47,0.3
P1,A3_B4_P1_2022-06-17_IR1_00079,3,0,core_iron,0.0006,2,0.3
P1,A3_B4_P1_2022-06-17_IR1_00080,0,1,epoxy_surface,0.0094,184,0.3
P1,A3_B4_P1_2022-06-17_IR1_00080,1,0,core_iron,0.0036,13,0.3
P1,A3_B4_P1_2022-06-17_IR1_00080,2,1,epoxy_surface,0.0055,89,0.3
P1,A3_B4_P1_2022-06-17_IR1_00081,1,1,epoxy_surface,0.0074,125,0.3
P1,A3_B4_P1_2022-06-17_IR1_00081,2,1,epoxy_surface,0.0121,171,0.3
P1,A3_B4_P1_2022-06-17_IR1_00081,3,0,core_iron,0.0206,89,0.3
P1,A3_B4_P1_2022-06-17_IR1_00081,4,1,epoxy_surface,0.0053,74,0.3
P1,A3_B4_P1_2022-06-17_IR1_00082,0,2,mold_tr_contact,0.0017,2,0.3
P1,A3_B4_P1_2022-06-17_IR1_00082,1,2,mold_tr_contact,0.0204,16,0.3
P1,A3_B4_P1_2022-06-17_IR1_00082,2,2,mold_tr_contact,0.0323,14,0.3
P1,A3_B4_P1_2022-06-17_IR1_00082,3,1,epoxy_surface,0.0063,80,0.3
P1,A3_B4_P1_2022-06-17_IR1_00082,4,1,epoxy_surface,0.0109,121,0.3
P1,A3_B4_P1_2022-06-17_IR1_00082,5,1,epoxy_surface,0.0164,216,0.3
P1,A3_B4_P1_2022-06-17_IR1_00082,6,0,core_iron,0.0054,72,0.3
P1,A3_B4_P1_2022-06-17_IR1_00082,7,2,mold_tr_contact,0.0183,19,0.3
P1,A3_B4_P1_2022-06-17_IR1_00083,0,1,epoxy_surface,0.0166,283,0.3
