panel,panel_id,camera,session,target_classes,unseen_classes,image_id,rel_path,cluster_id,cluster_size,has_rgb_pair,reason,priority,panel_provisional,class_on_hold
P10-ACB&MCCB반,P10,IR1,P10|A1_B1_2022-05-12_IR1_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P10/A1_B1_P10_2022-05-12_IR1_00002,P10-ACB&MCCB반/A1_B1_P10_2022-05-12_IR1_00002.jpg,P10-C98352,1,1,라벨 0건 클래스 확인,High,0,
P6-VCB반,P6,IR1,P6|A1_B1_2022-06-17_IR1_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-06-17_IR1_00001,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00001.jpg,P6-C58940,1,1,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B1_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-19_IR3_00018,P6-VCB반/A1_B1_P6_2022-07-19_IR3_00018.jpg,P6-C58966,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B1_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-19_IR3_00137,P6-VCB반/A1_B1_P6_2022-07-19_IR3_00137.jpg,P6-C59023,8,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B1_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-19_IR3_00794,P6-VCB반/A1_B1_P6_2022-07-19_IR3_00794.jpg,P6-C59399,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B1_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-19_IR3_00178,P6-VCB반/A1_B1_P6_2022-07-19_IR3_00178.jpg,P6-C59045,5,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B1_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-19_IR3_00799,P6-VCB반/A1_B1_P6_2022-07-19_IR3_00799.jpg,P6-C59403,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B1_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-19_IR3_01538,P6-VCB반/A1_B1_P6_2022-07-19_IR3_01538.jpg,P6-C59794,4,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-25_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-25_IR2_00286,P6-VCB반/A1_B1_P6_2022-07-25_IR2_00286.jpg,P6-C59817,8,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-25_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-25_IR2_00953,P6-VCB반/A1_B1_P6_2022-07-25_IR2_00953.jpg,P6-C60012,11,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-25_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-25_IR2_02032,P6-VCB반/A1_B1_P6_2022-07-25_IR2_02032.jpg,P6-C60362,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-25_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-25_IR2_02004,P6-VCB반/A1_B1_P6_2022-07-25_IR2_02004.jpg,P6-C60352,3,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-25_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-25_IR2_02934,P6-VCB반/A1_B1_P6_2022-07-25_IR2_02934.jpg,P6-C60720,5,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-27_IR2_1,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-27_IR2_1_00025,P6-VCB반/A1_B1_P6_2022-07-27_IR2_1_00025.jpg,P6-C60782,6,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-27_IR2_1,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-27_IR2_1_00280,P6-VCB반/A1_B1_P6_2022-07-27_IR2_1_00280.jpg,P6-C60847,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-27_IR2_2,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-27_IR2_2_00001,P6-VCB반/A1_B1_P6_2022-07-27_IR2_2_00001.jpg,P6-C61092,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-27_IR2_2,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-27_IR2_2_00369,P6-VCB반/A1_B1_P6_2022-07-27_IR2_2_00369.jpg,P6-C61299,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B1_2022-07-27_IR2_2,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B1_P6_2022-07-27_IR2_2_00777,P6-VCB반/A1_B1_P6_2022-07-27_IR2_2_00777.jpg,P6-C61542,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR1,P6|A1_B2_2022-05-12_IR1_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-05-12_IR1_00001,P6-VCB반/A1_B2_P6_2022-05-12_IR1_00001.jpg,P6-C61570,1,1,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B2_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-07-19_IR2_00001,P6-VCB반/A1_B2_P6_2022-07-19_IR2_00001.jpg,P6-C61617,8,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B2_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-07-19_IR2_01762,P6-VCB반/A1_B2_P6_2022-07-19_IR2_01762.jpg,P6-C62255,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B2_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-07-19_IR2_01763,P6-VCB반/A1_B2_P6_2022-07-19_IR2_01763.jpg,P6-C62256,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B2_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-07-19_IR2_01630,P6-VCB반/A1_B2_P6_2022-07-19_IR2_01630.jpg,P6-C62199,4,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B2_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-07-19_IR3_00001,P6-VCB반/A1_B2_P6_2022-07-19_IR3_00001.jpg,P6-C62408,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B2_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-07-19_IR3_01040,P6-VCB반/A1_B2_P6_2022-07-19_IR3_01040.jpg,P6-C62909,5,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B2_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-07-19_IR3_00002,P6-VCB반/A1_B2_P6_2022-07-19_IR3_00002.jpg,P6-C62409,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B2_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B2_P6_2022-07-19_IR3_01077,P6-VCB반/A1_B2_P6_2022-07-19_IR3_01077.jpg,P6-C62937,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR1,P6|A1_B3_2022-05-24_IR1_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-05-24_IR1_00001,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00001.jpg,P6-C63066,1,1,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B3_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-07-19_IR2_00772,P6-VCB반/A1_B3_P6_2022-07-19_IR2_00772.jpg,P6-C63139,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B3_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-07-19_IR2_03425,P6-VCB반/A1_B3_P6_2022-07-19_IR2_03425.jpg,P6-C63940,11,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B3_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-07-19_IR2_01003,P6-VCB반/A1_B3_P6_2022-07-19_IR2_01003.jpg,P6-C63191,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B3_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-07-19_IR2_00997,P6-VCB반/A1_B3_P6_2022-07-19_IR2_00997.jpg,P6-C63189,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A1_B3_2022-07-19_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-07-19_IR2_01013,P6-VCB반/A1_B3_P6_2022-07-19_IR2_01013.jpg,P6-C63193,6,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B3_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-07-19_IR3_00158,P6-VCB반/A1_B3_P6_2022-07-19_IR3_00158.jpg,P6-C63979,4,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B3_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-07-19_IR3_01795,P6-VCB반/A1_B3_P6_2022-07-19_IR3_01795.jpg,P6-C64388,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A1_B3_2022-07-19_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A1_B3_P6_2022-07-19_IR3_00346,P6-VCB반/A1_B3_P6_2022-07-19_IR3_00346.jpg,P6-C64058,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR1,P6|A2_B1_2022-06-03_IR1_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A2_B1_P6_2022-06-03_IR1_00004,P6-VCB반/A2_B1_P6_2022-06-03_IR1_00004.jpg,P6-C64465,1,1,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A2_B1_2022-07-11_IR2_4,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A2_B1_P6_2022-07-11_IR2_4_00619,P6-VCB반/A2_B1_P6_2022-07-11_IR2_4_00619.jpg,P6-C64612,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A2_B1_2022-07-11_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A2_B1_P6_2022-07-11_IR3_00130,P6-VCB반/A2_B1_P6_2022-07-11_IR3_00130.jpg,P6-C64682,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A2_B1_2022-07-11_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A2_B1_P6_2022-07-11_IR3_03294,P6-VCB반/A2_B1_P6_2022-07-11_IR3_03294.jpg,P6-C65493,4,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A2_B1_2022-07-11_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A2_B1_P6_2022-07-11_IR3_00825,P6-VCB반/A2_B1_P6_2022-07-11_IR3_00825.jpg,P6-C64920,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A2_B1_2022-07-11_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A2_B1_P6_2022-07-11_IR3_00853,P6-VCB반/A2_B1_P6_2022-07-11_IR3_00853.jpg,P6-C64937,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A2_B1_2022-07-11_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A2_B1_P6_2022-07-11_IR3_02592,P6-VCB반/A2_B1_P6_2022-07-11_IR3_02592.jpg,P6-C65310,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B1_2022-07-01_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B1_P6_2022-07-01_IR3_00004,P6-VCB반/A3_B1_P6_2022-07-01_IR3_00004.jpg,P6-C65530,24,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B1_2022-07-01_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B1_P6_2022-07-01_IR3_01975,P6-VCB반/A3_B1_P6_2022-07-01_IR3_01975.jpg,P6-C66191,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B1_2022-07-01_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B1_P6_2022-07-01_IR3_02642,P6-VCB반/A3_B1_P6_2022-07-01_IR3_02642.jpg,P6-C66313,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B1_2022-07-01_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B1_P6_2022-07-01_IR3_01311,P6-VCB반/A3_B1_P6_2022-07-01_IR3_01311.jpg,P6-C66052,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B1_2022-07-01_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B1_P6_2022-07-01_IR3_01973,P6-VCB반/A3_B1_P6_2022-07-01_IR3_01973.jpg,P6-C66190,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR1,P6|A3_B3_2022-06-17_IR1_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B3_P6_2022-06-17_IR1_00015,P6-VCB반/A3_B3_P6_2022-06-17_IR1_00015.jpg,P6-C66393,1,1,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A3_B3_2022-07-15_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B3_P6_2022-07-15_IR2_00712,P6-VCB반/A3_B3_P6_2022-07-15_IR2_00712.jpg,P6-C66417,3,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A3_B3_2022-07-15_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B3_P6_2022-07-15_IR2_02662,P6-VCB반/A3_B3_P6_2022-07-15_IR2_02662.jpg,P6-C66955,3,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A3_B3_2022-07-15_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B3_P6_2022-07-15_IR2_03655,P6-VCB반/A3_B3_P6_2022-07-15_IR2_03655.jpg,P6-C67128,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A3_B3_2022-07-15_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B3_P6_2022-07-15_IR2_03539,P6-VCB반/A3_B3_P6_2022-07-15_IR2_03539.jpg,P6-C67089,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B3_2022-07-15_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B3_P6_2022-07-15_IR3_00010,P6-VCB반/A3_B3_P6_2022-07-15_IR3_00010.jpg,P6-C67164,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B3_2022-07-15_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B3_P6_2022-07-15_IR3_00768,P6-VCB반/A3_B3_P6_2022-07-15_IR3_00768.jpg,P6-C67434,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B3_2022-07-15_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B3_P6_2022-07-15_IR3_00137,P6-VCB반/A3_B3_P6_2022-07-15_IR3_00137.jpg,P6-C67211,3,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A3_B4_2022-07-15_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B4_P6_2022-07-15_IR2_00279,P6-VCB반/A3_B4_P6_2022-07-15_IR2_00279.jpg,P6-C67510,15,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A3_B4_2022-07-15_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B4_P6_2022-07-15_IR2_02167,P6-VCB반/A3_B4_P6_2022-07-15_IR2_02167.jpg,P6-C67922,1,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B4_2022-07-15_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B4_P6_2022-07-15_IR3_00011,P6-VCB반/A3_B4_P6_2022-07-15_IR3_00011.jpg,P6-C67925,2,0,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR2,P6|A3_B5_2022-07-01_IR2_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B5_P6_2022-07-01_IR2_00002,P6-VCB반/A3_B5_P6_2022-07-01_IR2_00002.jpg,P6-C68097,1,1,라벨 0건 클래스 확인,High,0,SA
P6-VCB반,P6,IR3,P6|A3_B5_2022-07-01_IR3_,VCB 접촉부 케이블헤드 CT SA,VCB 접촉부 케이블헤드 CT SA,P6/A3_B5_P6_2022-07-01_IR3_00024,P6-VCB반/A3_B5_P6_2022-07-01_IR3_00024.jpg,P6-C68111,2,0,라벨 0건 클래스 확인,High,0,SA
P7-VCB&CT반,P7,IR1,P7|A1_B1_2022-05-12_IR1_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-05-12_IR1_00001,P7-VCB&CT반/A1_B1_P7_2022-05-12_IR1_00001.jpg,P7-C68259,2,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR1,P7|A1_B1_2022-05-12_IR1_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-05-12_IR1_00007,P7-VCB&CT반/A1_B1_P7_2022-05-12_IR1_00007.jpg,P7-C68265,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR1,P7|A1_B1_2022-05-12_IR1_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-05-12_IR1_00006,P7-VCB&CT반/A1_B1_P7_2022-05-12_IR1_00006.jpg,P7-C68264,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR1,P7|A1_B1_2022-05-12_IR1_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-05-12_IR1_00014,P7-VCB&CT반/A1_B1_P7_2022-05-12_IR1_00014.jpg,P7-C68272,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR1,P7|A1_B1_2022-06-17_IR1_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-06-17_IR1_00001,P7-VCB&CT반/A1_B1_P7_2022-06-17_IR1_00001.jpg,P7-C68279,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR1,P7|A1_B1_2022-06-17_IR1_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-06-17_IR1_00011,P7-VCB&CT반/A1_B1_P7_2022-06-17_IR1_00011.jpg,P7-C68288,1,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR1,P7|A1_B1_2022-06-17_IR1_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-06-17_IR1_00012,P7-VCB&CT반/A1_B1_P7_2022-06-17_IR1_00012.jpg,P7-C68289,2,1,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00050,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00050.jpg,P7-C68293,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00360,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00360.jpg,P7-C68467,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00420,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00420.jpg,P7-C68505,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00198,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00198.jpg,P7-C68370,2,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00425,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00425.jpg,P7-C68509,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00381,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00381.jpg,P7-C68480,3,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00100,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00100.jpg,P7-C68322,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00097,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00097.jpg,P7-C68321,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00138,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00138.jpg,P7-C68343,6,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00207,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00207.jpg,P7-C68376,3,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00106,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00106.jpg,P7-C68325,1,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR3,P7|A1_B1_2022-07-19_IR3_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-19_IR3_00365,P7-VCB&CT반/A1_B1_P7_2022-07-19_IR3_00365.jpg,P7-C68472,8,0,라벨 0건 클래스 확인,High,0,
P7-VCB&CT반,P7,IR2,P7|A1_B1_2022-07-25_IR2_,VCB 접촉부 CT CT 접촉부,VCB 접촉부 CT CT 접촉부,P7/A1_B1_P7_2022-07-25_IR2_00168,P7-VCB&CT반/A1_B1_P7_2022-07-25_IR2_00168.jpg,P7-C68510,5,0,라벨 0건 클래스 확인,High,0,
