panel,panel_id,delivered_as,image_id,camera,session,cluster_id,target_classes,reference_rgb,selection_reason,priority,panel_provisional,assignee,agreement_subset,overlap,annotator_pair
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-19_IR3_00018.jpg,P6/A1_B1_P6_2022-07-19_IR3_00018,IR3,P6|A1_B1_2022-07-19_IR3_,P6-C58966,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-19_IR3_00137.jpg,P6/A1_B1_P6_2022-07-19_IR3_00137,IR3,P6|A1_B1_2022-07-19_IR3_,P6-C59023,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-19_IR3_00794.jpg,P6/A1_B1_P6_2022-07-19_IR3_00794,IR3,P6|A1_B1_2022-07-19_IR3_,P6-C59399,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-19_IR3_00178.jpg,P6/A1_B1_P6_2022-07-19_IR3_00178,IR3,P6|A1_B1_2022-07-19_IR3_,P6-C59045,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-19_IR3_00799.jpg,P6/A1_B1_P6_2022-07-19_IR3_00799,IR3,P6|A1_B1_2022-07-19_IR3_,P6-C59403,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-19_IR3_01538.jpg,P6/A1_B1_P6_2022-07-19_IR3_01538,IR3,P6|A1_B1_2022-07-19_IR3_,P6-C59794,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-25_IR2_00286.jpg,P6/A1_B1_P6_2022-07-25_IR2_00286,IR2,P6|A1_B1_2022-07-25_IR2_,P6-C59817,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-25_IR2_00953.jpg,P6/A1_B1_P6_2022-07-25_IR2_00953,IR2,P6|A1_B1_2022-07-25_IR2_,P6-C60012,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-25_IR2_02032.jpg,P6/A1_B1_P6_2022-07-25_IR2_02032,IR2,P6|A1_B1_2022-07-25_IR2_,P6-C60362,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-25_IR2_02004.jpg,P6/A1_B1_P6_2022-07-25_IR2_02004,IR2,P6|A1_B1_2022-07-25_IR2_,P6-C60352,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-25_IR2_02934.jpg,P6/A1_B1_P6_2022-07-25_IR2_02934,IR2,P6|A1_B1_2022-07-25_IR2_,P6-C60720,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-27_IR2_1_00025.jpg,P6/A1_B1_P6_2022-07-27_IR2_1_00025,IR2,P6|A1_B1_2022-07-27_IR2_1,P6-C60782,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-27_IR2_1_00280.jpg,P6/A1_B1_P6_2022-07-27_IR2_1_00280,IR2,P6|A1_B1_2022-07-27_IR2_1,P6-C60847,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-27_IR2_2_00001.jpg,P6/A1_B1_P6_2022-07-27_IR2_2_00001,IR2,P6|A1_B1_2022-07-27_IR2_2,P6-C61092,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-27_IR2_2_00369.jpg,P6/A1_B1_P6_2022-07-27_IR2_2_00369,IR2,P6|A1_B1_2022-07-27_IR2_2,P6-C61299,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B1_P6_2022-07-27_IR2_2_00777.jpg,P6/A1_B1_P6_2022-07-27_IR2_2_00777,IR2,P6|A1_B1_2022-07-27_IR2_2,P6-C61542,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B2_P6_2022-05-12_IR1_00001.jpg,P6/A1_B2_P6_2022-05-12_IR1_00001,IR1,P6|A1_B2_2022-05-12_IR1_,P6-C61570,VCB 접촉부 케이블헤드 CT SA,reference_rgb/P6/A1_B2_P6_2022-05-12_IR1_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B2_P6_2022-07-19_IR2_00001.jpg,P6/A1_B2_P6_2022-07-19_IR2_00001,IR2,P6|A1_B2_2022-07-19_IR2_,P6-C61617,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B2_P6_2022-07-19_IR2_01762.jpg,P6/A1_B2_P6_2022-07-19_IR2_01762,IR2,P6|A1_B2_2022-07-19_IR2_,P6-C62255,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B2_P6_2022-07-19_IR2_01763.jpg,P6/A1_B2_P6_2022-07-19_IR2_01763,IR2,P6|A1_B2_2022-07-19_IR2_,P6-C62256,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B2_P6_2022-07-19_IR2_01630.jpg,P6/A1_B2_P6_2022-07-19_IR2_01630,IR2,P6|A1_B2_2022-07-19_IR2_,P6-C62199,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B2_P6_2022-07-19_IR3_00001.jpg,P6/A1_B2_P6_2022-07-19_IR3_00001,IR3,P6|A1_B2_2022-07-19_IR3_,P6-C62408,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B2_P6_2022-07-19_IR3_01040.jpg,P6/A1_B2_P6_2022-07-19_IR3_01040,IR3,P6|A1_B2_2022-07-19_IR3_,P6-C62909,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B2_P6_2022-07-19_IR3_00002.jpg,P6/A1_B2_P6_2022-07-19_IR3_00002,IR3,P6|A1_B2_2022-07-19_IR3_,P6-C62409,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P6-VCB반,P6,images/P6/A1_B2_P6_2022-07-19_IR3_01077.jpg,P6/A1_B2_P6_2022-07-19_IR3_01077,IR3,P6|A1_B2_2022-07-19_IR3_,P6-C62937,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-05-24_IR1_00001.jpg,P6/A1_B3_P6_2022-05-24_IR1_00001,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63066,VCB 접촉부 케이블헤드 CT SA,reference_rgb/P6/A1_B3_P6_2022-05-24_IR1_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-07-19_IR2_00772.jpg,P6/A1_B3_P6_2022-07-19_IR2_00772,IR2,P6|A1_B3_2022-07-19_IR2_,P6-C63139,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-07-19_IR2_03425.jpg,P6/A1_B3_P6_2022-07-19_IR2_03425,IR2,P6|A1_B3_2022-07-19_IR2_,P6-C63940,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-07-19_IR2_01003.jpg,P6/A1_B3_P6_2022-07-19_IR2_01003,IR2,P6|A1_B3_2022-07-19_IR2_,P6-C63191,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-07-19_IR2_00997.jpg,P6/A1_B3_P6_2022-07-19_IR2_00997,IR2,P6|A1_B3_2022-07-19_IR2_,P6-C63189,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-07-19_IR2_01013.jpg,P6/A1_B3_P6_2022-07-19_IR2_01013,IR2,P6|A1_B3_2022-07-19_IR2_,P6-C63193,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-07-19_IR3_00158.jpg,P6/A1_B3_P6_2022-07-19_IR3_00158,IR3,P6|A1_B3_2022-07-19_IR3_,P6-C63979,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-07-19_IR3_01795.jpg,P6/A1_B3_P6_2022-07-19_IR3_01795,IR3,P6|A1_B3_2022-07-19_IR3_,P6-C64388,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A1_B3_P6_2022-07-19_IR3_00346.jpg,P6/A1_B3_P6_2022-07-19_IR3_00346,IR3,P6|A1_B3_2022-07-19_IR3_,P6-C64058,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A2_B1_P6_2022-06-03_IR1_00004.jpg,P6/A2_B1_P6_2022-06-03_IR1_00004,IR1,P6|A2_B1_2022-06-03_IR1_,P6-C64465,VCB 접촉부 케이블헤드 CT SA,reference_rgb/P6/A2_B1_P6_2022-06-03_IR1_00004_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P6-VCB반,P6,images/P6/A2_B1_P6_2022-07-11_IR2_4_00619.jpg,P6/A2_B1_P6_2022-07-11_IR2_4_00619,IR2,P6|A2_B1_2022-07-11_IR2_4,P6-C64612,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A2_B1_P6_2022-07-11_IR3_00130.jpg,P6/A2_B1_P6_2022-07-11_IR3_00130,IR3,P6|A2_B1_2022-07-11_IR3_,P6-C64682,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A2_B1_P6_2022-07-11_IR3_03294.jpg,P6/A2_B1_P6_2022-07-11_IR3_03294,IR3,P6|A2_B1_2022-07-11_IR3_,P6-C65493,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A2_B1_P6_2022-07-11_IR3_00825.jpg,P6/A2_B1_P6_2022-07-11_IR3_00825,IR3,P6|A2_B1_2022-07-11_IR3_,P6-C64920,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A2_B1_P6_2022-07-11_IR3_00853.jpg,P6/A2_B1_P6_2022-07-11_IR3_00853,IR3,P6|A2_B1_2022-07-11_IR3_,P6-C64937,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A2_B1_P6_2022-07-11_IR3_02592.jpg,P6/A2_B1_P6_2022-07-11_IR3_02592,IR3,P6|A2_B1_2022-07-11_IR3_,P6-C65310,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B1_P6_2022-07-01_IR3_00004.jpg,P6/A3_B1_P6_2022-07-01_IR3_00004,IR3,P6|A3_B1_2022-07-01_IR3_,P6-C65530,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B1_P6_2022-07-01_IR3_01975.jpg,P6/A3_B1_P6_2022-07-01_IR3_01975,IR3,P6|A3_B1_2022-07-01_IR3_,P6-C66191,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B1_P6_2022-07-01_IR3_02642.jpg,P6/A3_B1_P6_2022-07-01_IR3_02642,IR3,P6|A3_B1_2022-07-01_IR3_,P6-C66313,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B1_P6_2022-07-01_IR3_01311.jpg,P6/A3_B1_P6_2022-07-01_IR3_01311,IR3,P6|A3_B1_2022-07-01_IR3_,P6-C66052,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B1_P6_2022-07-01_IR3_01973.jpg,P6/A3_B1_P6_2022-07-01_IR3_01973,IR3,P6|A3_B1_2022-07-01_IR3_,P6-C66190,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B3_P6_2022-06-17_IR1_00015.jpg,P6/A3_B3_P6_2022-06-17_IR1_00015,IR1,P6|A3_B3_2022-06-17_IR1_,P6-C66393,VCB 접촉부 케이블헤드 CT SA,reference_rgb/P6/A3_B3_P6_2022-06-17_IR1_00015_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P6-VCB반,P6,images/P6/A3_B3_P6_2022-07-15_IR2_00712.jpg,P6/A3_B3_P6_2022-07-15_IR2_00712,IR2,P6|A3_B3_2022-07-15_IR2_,P6-C66417,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B3_P6_2022-07-15_IR2_02662.jpg,P6/A3_B3_P6_2022-07-15_IR2_02662,IR2,P6|A3_B3_2022-07-15_IR2_,P6-C66955,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B3_P6_2022-07-15_IR2_03655.jpg,P6/A3_B3_P6_2022-07-15_IR2_03655,IR2,P6|A3_B3_2022-07-15_IR2_,P6-C67128,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B3_P6_2022-07-15_IR2_03539.jpg,P6/A3_B3_P6_2022-07-15_IR2_03539,IR2,P6|A3_B3_2022-07-15_IR2_,P6-C67089,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B3_P6_2022-07-15_IR3_00010.jpg,P6/A3_B3_P6_2022-07-15_IR3_00010,IR3,P6|A3_B3_2022-07-15_IR3_,P6-C67164,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B3_P6_2022-07-15_IR3_00768.jpg,P6/A3_B3_P6_2022-07-15_IR3_00768,IR3,P6|A3_B3_2022-07-15_IR3_,P6-C67434,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B3_P6_2022-07-15_IR3_00137.jpg,P6/A3_B3_P6_2022-07-15_IR3_00137,IR3,P6|A3_B3_2022-07-15_IR3_,P6-C67211,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B4_P6_2022-07-15_IR2_00279.jpg,P6/A3_B4_P6_2022-07-15_IR2_00279,IR2,P6|A3_B4_2022-07-15_IR2_,P6-C67510,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B4_P6_2022-07-15_IR2_02167.jpg,P6/A3_B4_P6_2022-07-15_IR2_02167,IR2,P6|A3_B4_2022-07-15_IR2_,P6-C67922,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B4_P6_2022-07-15_IR3_00011.jpg,P6/A3_B4_P6_2022-07-15_IR3_00011,IR3,P6|A3_B4_2022-07-15_IR3_,P6-C67925,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B5_P6_2022-07-01_IR2_00002.jpg,P6/A3_B5_P6_2022-07-01_IR2_00002,IR2,P6|A3_B5_2022-07-01_IR2_,P6-C68097,VCB 접촉부 케이블헤드 CT SA,reference_rgb/P6/A3_B5_P6_2022-07-01_IR2_00002_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P6-VCB반,P6,images/P6/A3_B5_P6_2022-07-01_IR3_00024.jpg,P6/A3_B5_P6_2022-07-01_IR3_00024,IR3,P6|A3_B5_2022-07-01_IR3_,P6-C68111,VCB 접촉부 케이블헤드 CT SA,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-05-12_IR1_00001.jpg,P7/A1_B1_P7_2022-05-12_IR1_00001,IR1,P7|A1_B1_2022-05-12_IR1_,P7-C68259,VCB 접촉부 CT CT 접촉부,reference_rgb/P7/A1_B1_P7_2022-05-12_IR1_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-05-12_IR1_00007.jpg,P7/A1_B1_P7_2022-05-12_IR1_00007,IR1,P7|A1_B1_2022-05-12_IR1_,P7-C68265,VCB 접촉부 CT CT 접촉부,reference_rgb/P7/A1_B1_P7_2022-05-12_IR1_00007_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-05-12_IR1_00006.jpg,P7/A1_B1_P7_2022-05-12_IR1_00006,IR1,P7|A1_B1_2022-05-12_IR1_,P7-C68264,VCB 접촉부 CT CT 접촉부,reference_rgb/P7/A1_B1_P7_2022-05-12_IR1_00006_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-05-12_IR1_00014.jpg,P7/A1_B1_P7_2022-05-12_IR1_00014,IR1,P7|A1_B1_2022-05-12_IR1_,P7-C68272,VCB 접촉부 CT CT 접촉부,reference_rgb/P7/A1_B1_P7_2022-05-12_IR1_00014_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-06-17_IR1_00001.jpg,P7/A1_B1_P7_2022-06-17_IR1_00001,IR1,P7|A1_B1_2022-06-17_IR1_,P7-C68279,VCB 접촉부 CT CT 접촉부,reference_rgb/P7/A1_B1_P7_2022-06-17_IR1_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-06-17_IR1_00011.jpg,P7/A1_B1_P7_2022-06-17_IR1_00011,IR1,P7|A1_B1_2022-06-17_IR1_,P7-C68288,VCB 접촉부 CT CT 접촉부,reference_rgb/P7/A1_B1_P7_2022-06-17_IR1_00011_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-06-17_IR1_00012.jpg,P7/A1_B1_P7_2022-06-17_IR1_00012,IR1,P7|A1_B1_2022-06-17_IR1_,P7-C68289,VCB 접촉부 CT CT 접촉부,reference_rgb/P7/A1_B1_P7_2022-06-17_IR1_00012_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00050.jpg,P7/A1_B1_P7_2022-07-19_IR3_00050,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68293,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00360.jpg,P7/A1_B1_P7_2022-07-19_IR3_00360,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68467,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00420.jpg,P7/A1_B1_P7_2022-07-19_IR3_00420,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68505,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00198.jpg,P7/A1_B1_P7_2022-07-19_IR3_00198,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68370,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00425.jpg,P7/A1_B1_P7_2022-07-19_IR3_00425,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68509,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00381.jpg,P7/A1_B1_P7_2022-07-19_IR3_00381,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68480,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00100.jpg,P7/A1_B1_P7_2022-07-19_IR3_00100,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68322,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00097.jpg,P7/A1_B1_P7_2022-07-19_IR3_00097,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68321,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00138.jpg,P7/A1_B1_P7_2022-07-19_IR3_00138,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68343,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00207.jpg,P7/A1_B1_P7_2022-07-19_IR3_00207,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68376,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00106.jpg,P7/A1_B1_P7_2022-07-19_IR3_00106,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68325,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-19_IR3_00365.jpg,P7/A1_B1_P7_2022-07-19_IR3_00365,IR3,P7|A1_B1_2022-07-19_IR3_,P7-C68472,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_00168.jpg,P7/A1_B1_P7_2022-07-25_IR2_00168,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68510,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_00612.jpg,P7/A1_B1_P7_2022-07-25_IR2_00612,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68611,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_01211.jpg,P7/A1_B1_P7_2022-07-25_IR2_01211,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68771,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_00185.jpg,P7/A1_B1_P7_2022-07-25_IR2_00185,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68515,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_00995.jpg,P7/A1_B1_P7_2022-07-25_IR2_00995,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68715,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_00278.jpg,P7/A1_B1_P7_2022-07-25_IR2_00278,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68548,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_00647.jpg,P7/A1_B1_P7_2022-07-25_IR2_00647,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68619,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_00263.jpg,P7/A1_B1_P7_2022-07-25_IR2_00263,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68544,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P7-VCB&CT반,P7,images/P7/A1_B1_P7_2022-07-25_IR2_00199.jpg,P7/A1_B1_P7_2022-07-25_IR2_00199,IR2,P7|A1_B1_2022-07-25_IR2_,P7-C68520,VCB 접촉부 CT CT 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
